Time(s),Type,X,Y,Z,Magnitude
89.335,ACCL,-9.340528,-2.467626,3.273381,10.200473
89.336,GYRO,0.478168,-0.030884,0.030884,0.480159
89.338,GYRO,0.487753,-0.019169,0.026624,0.488855
89.339,GYRO,0.497338,-0.012780,0.027689,0.498272
89.340,GYRO,0.512247,-0.013845,0.023429,0.512969
89.340,ACCL,-9.484412,-2.829736,3.604317,10.533403
89.341,GYRO,0.513312,-0.010650,0.015974,0.513671
89.343,GYRO,0.521832,-0.009585,0.007455,0.521973
89.344,GYRO,0.525027,-0.012780,0.004260,0.525199
89.345,GYRO,0.531416,-0.011715,-0.002130,0.531550
89.345,ACCL,-9.640288,-3.100719,4.050360,10.906650
89.346,GYRO,0.531416,-0.014909,-0.004260,0.531643
89.347,GYRO,0.531416,-0.021299,-0.012780,0.531997
89.349,GYRO,0.535676,-0.022364,-0.018104,0.536448
89.350,GYRO,0.523962,-0.025559,-0.027689,0.525315
89.350,ACCL,-9.733813,-3.247002,4.455635,11.186725
89.351,GYRO,0.513312,-0.037274,-0.035144,0.515862
89.352,GYRO,0.505857,-0.045793,-0.040469,0.509535
89.354,GYRO,0.490948,-0.054313,-0.048988,0.496366
89.355,GYRO,0.473908,-0.063898,-0.057508,0.481642
89.355,ACCL,-9.868106,-3.306954,4.661871,11.403881
89.356,GYRO,0.458999,-0.072417,-0.070288,0.469962
89.357,GYRO,0.435570,-0.083067,-0.080937,0.450746
89.359,GYRO,0.412141,-0.095847,-0.089457,0.432492
89.360,GYRO,0.384452,-0.103301,-0.099042,0.410224
89.360,ACCL,-10.009592,-3.141487,4.685851,11.489912
89.361,GYRO,0.351438,-0.112886,-0.107561,0.384475
89.362,GYRO,0.317359,-0.124601,-0.113951,0.359481
89.363,GYRO,0.287540,-0.136315,-0.124601,0.341740
89.365,GYRO,0.252396,-0.145900,-0.132055,0.320046
89.365,ACCL,-10.086331,-2.769784,4.546763,11.405210
89.366,GYRO,0.215122,-0.151225,-0.138445,0.297176
89.367,GYRO,0.179979,-0.161874,-0.142705,0.280999
89.368,GYRO,0.139510,-0.172524,-0.144835,0.264962
89.370,GYRO,0.104366,-0.181044,-0.144835,0.254256
89.370,ACCL,-9.964029,-2.268585,4.306954,11.089554
89.371,GYRO,0.063898,-0.187433,-0.146965,0.246603
89.372,GYRO,0.031949,-0.193823,-0.149095,0.246612
89.373,GYRO,0.005325,-0.202343,-0.146965,0.250139
89.375,GYRO,-0.021299,-0.202343,-0.140575,0.247301
89.375,ACCL,-9.815348,-1.844125,4.117506,10.802579
89.376,GYRO,-0.037274,-0.207668,-0.138445,0.252353
89.377,GYRO,-0.054313,-0.216187,-0.133120,0.259630
89.378,GYRO,-0.071353,-0.215122,-0.128860,0.260718
89.379,GYRO,-0.082002,-0.218317,-0.125666,0.264913
89.380,ACCL,-9.712230,-1.565947,3.877698,10.574315
89.381,GYRO,-0.085197,-0.220447,-0.115016,0.262839
89.382,GYRO,-0.094782,-0.219382,-0.111821,0.263849
89.383,GYRO,-0.101171,-0.219382,-0.107561,0.264450
89.384,GYRO,-0.106496,-0.223642,-0.102236,0.267973
89.385,ACCL,-9.712230,-1.299760,3.628297,10.448987
89.386,GYRO,-0.109691,-0.222577,-0.094782,0.265624
89.387,GYRO,-0.117146,-0.219382,-0.088392,0.263941
89.388,GYRO,-0.124601,-0.218317,-0.084132,0.265077
89.389,GYRO,-0.129925,-0.214058,-0.077742,0.262193
89.390,ACCL,-9.714628,-1.069544,3.254197,10.300860
89.391,GYRO,-0.138445,-0.210863,-0.069223,0.261576
89.392,GYRO,-0.148030,-0.202343,-0.059638,0.257706
89.393,GYRO,-0.153355,-0.199148,-0.048988,0.256081
89.394,GYRO,-0.158679,-0.192758,-0.038339,0.252596
89.395,ACCL,-9.678657,-0.940048,2.959233,10.164504
89.396,GYRO,-0.159744,-0.184239,-0.027689,0.245416
89.397,GYRO,-0.164004,-0.181044,-0.013845,0.244675
89.398,GYRO,-0.160809,-0.171459,-0.007455,0.235188
89.399,GYRO,-0.159744,-0.161874,0.002130,0.227434
89.400,ACCL,-9.647482,-1.071942,2.937650,10.141635
89.400,GYRO,-0.155485,-0.155485,0.010650,0.220146
89.402,GYRO,-0.152290,-0.148030,0.021299,0.213445
89.403,GYRO,-0.144835,-0.135250,0.026624,0.199947
89.404,GYRO,-0.139510,-0.133120,0.033014,0.195637
89.404,ACCL,-9.764988,-1.465228,3.083933,10.344686
89.405,GYRO,-0.135250,-0.130990,0.037274,0.191939
89.407,GYRO,-0.127796,-0.124601,0.042599,0.183498
89.408,GYRO,-0.118211,-0.116081,0.045793,0.171888
89.409,GYRO,-0.110756,-0.115016,0.048988,0.167019
89.409,ACCL,-9.973621,-1.896882,3.378897,10.699917
89.410,GYRO,-0.103301,-0.113951,0.050053,0.161745
89.412,GYRO,-0.097977,-0.116081,0.046858,0.158965
89.413,GYRO,-0.088392,-0.109691,0.047923,0.148802
89.414,GYRO,-0.078807,-0.111821,0.041534,0.142967
89.414,ACCL,-10.175060,-2.256595,3.621103,11.033424
89.415,GYRO,-0.071353,-0.116081,0.040469,0.142140
89.416,GYRO,-0.067093,-0.112886,0.039404,0.137103
89.418,GYRO,-0.067093,-0.109691,0.033014,0.132753
89.419,GYRO,-0.062833,-0.116081,0.033014,0.136061
89.419,ACCL,-10.311751,-2.491607,3.776978,11.260811
89.420,GYRO,-0.068158,-0.118211,0.030884,0.139904
89.421,GYRO,-0.070288,-0.119276,0.026624,0.140982
89.423,GYRO,-0.073482,-0.120341,0.018104,0.142160
89.424,GYRO,-0.080937,-0.125666,0.017039,0.150443
89.424,ACCL,-10.417266,-2.736211,4.014388,11.494416
89.425,GYRO,-0.086262,-0.129925,0.009585,0.156249
89.426,GYRO,-0.090522,-0.134185,0.004260,0.161920
89.428,GYRO,-0.093717,-0.139510,-0.006390,0.168187
89.429,GYRO,-0.092652,-0.144835,-0.017039,0.172777
89.429,ACCL,-10.354916,-2.935252,4.354916,11.610568
89.430,GYRO,-0.095847,-0.156550,-0.024494,0.185187
89.431,GYRO,-0.096912,-0.166134,-0.033014,0.195147
89.433,GYRO,-0.092652,-0.171459,-0.042599,0.199492
89.434,GYRO,-0.087327,-0.178914,-0.050053,0.205284
89.434,ACCL,-10.294964,-2.973621,4.580336,11.653677
89.435,GYRO,-0.085197,-0.192758,-0.058573,0.218735
89.436,GYRO,-0.083067,-0.198083,-0.069223,0.225674
89.437,GYRO,-0.080937,-0.208733,-0.076677,0.236642
89.439,GYRO,-0.082002,-0.220447,-0.084132,0.249799
89.439,ACCL,-10.359712,-2.781775,4.556355,11.654282
89.440,GYRO,-0.083067,-0.230032,-0.091587,0.261157
89.441,GYRO,-0.091587,-0.241747,-0.099042,0.276837
89.442,GYRO,-0.094782,-0.252396,-0.103301,0.288719
89.444,GYRO,-0.095847,-0.265176,-0.109691,0.302551
89.444,ACCL,-10.393285,-2.434053,4.321343,11.516032
89.445,GYRO,-0.104366,-0.269436,-0.111821,0.309825
89.446,GYRO,-0.112886,-0.276890,-0.113951,0.319994
89.447,GYRO,-0.119276,-0.282215,-0.112886,0.326520
89.449,GYRO,-0.128860,-0.291800,-0.116081,0.339451
89.449,ACCL,-10.225420,-2.033573,3.956835,11.151285
89.450,GYRO,-0.134185,-0.296060,-0.117146,0.345514
89.451,GYRO,-0.137380,-0.299255,-0.115016,0.348791
89.452,GYRO,-0.148030,-0.301384,-0.110756,0.353571
89.453,GYRO,-0.165069,-0.302449,-0.111821,0.362253
89.454,ACCL,-10.028777,-1.613909,3.431655,10.721815
89.455,GYRO,-0.184239,-0.308839,-0.110756,0.376288
89.456,GYRO,-0.202343,-0.308839,-0.107561,0.384570
89.457,GYRO,-0.219382,-0.313099,-0.102236,0.395742
89.458,GYRO,-0.238552,-0.316294,-0.102236,0.409147
89.459,ACCL,-9.853717,-1.242206,2.937650,10.357056
89.460,GYRO,-0.259851,-0.313099,-0.092652,0.417298
89.461,GYRO,-0.279020,-0.312034,-0.085197,0.427172
89.462,GYRO,-0.299255,-0.309904,-0.079872,0.438148
89.463,GYRO,-0.310969,-0.307774,-0.073482,0.443651
89.464,ACCL,-9.597122,-0.925659,2.522782,9.966245
89.465,GYRO,-0.313099,-0.300319,-0.066028,0.438842
89.466,GYRO,-0.315229,-0.293930,-0.052183,0.434151
89.467,GYRO,-0.312034,-0.291800,-0.038339,0.428932
89.468,GYRO,-0.304579,-0.282215,-0.026624,0.416080
89.469,ACCL,-9.515588,-0.863309,2.323741,9.833183
89.469,GYRO,-0.292865,-0.271565,-0.018104,0.399807
89.471,GYRO,-0.276890,-0.261981,-0.009585,0.381306
89.472,GYRO,-0.254526,-0.258786,0.003195,0.362993
89.473,GYRO,-0.231097,-0.247071,0.012780,0.338546
89.474,ACCL,-9.568345,-1.028777,2.318945,9.898945
89.474,GYRO,-0.207668,-0.235357,0.020234,0.314528
89.476,GYRO,-0.183174,-0.227902,0.030884,0.294017
89.477,GYRO,-0.156550,-0.217252,0.043663,0.271317
89.478,GYRO,-0.135250,-0.207668,0.044728,0.251832
89.478,ACCL,-9.676259,-1.357314,2.304556,10.039087
89.479,GYRO,-0.113951,-0.203408,0.050053,0.238464
89.481,GYRO,-0.093717,-0.199148,0.056443,0.227219
89.482,GYRO,-0.076677,-0.188498,0.058573,0.211759
89.483,GYRO,-0.056443,-0.179979,0.060703,0.198149
89.483,ACCL,-9.724221,-1.760192,2.395683,10.168483
89.484,GYRO,-0.038339,-0.175719,0.063898,0.190866
89.486,GYRO,-0.024494,-0.167199,0.064963,0.181041
89.487,GYRO,-0.008520,-0.165069,0.067093,0.178387
89.488,GYRO,0.004260,-0.160809,0.072417,0.176415
89.488,ACCL,-9.750600,-2.170264,2.544365,10.308153
89.489,GYRO,0.023429,-0.154420,0.072417,0.172159
89.490,GYRO,0.037274,-0.151225,0.069223,0.170441
89.492,GYRO,0.045793,-0.149095,0.064963,0.168957
89.493,GYRO,0.051118,-0.145900,0.060703,0.166086
89.493,ACCL,-9.793765,-2.609113,2.767386,10.506366
89.494,GYRO,0.070288,-0.140575,0.066028,0.170474
89.495,GYRO,0.078807,-0.140575,0.055378,0.170407
89.497,GYRO,0.091587,-0.136315,0.045793,0.170491
89.498,GYRO,0.101171,-0.136315,0.041534,0.174764
89.498,ACCL,-9.868106,-3.052758,3.059952,10.773214
89.499,GYRO,0.111821,-0.137380,0.031949,0.179994
89.500,GYRO,0.121406,-0.141640,0.022364,0.187887
89.502,GYRO,0.128860,-0.141640,0.013845,0.191986
89.503,GYRO,0.136315,-0.143770,0.006390,0.198223
89.503,ACCL,-9.949640,-3.347722,3.381295,11.028859
89.504,GYRO,0.138445,-0.148030,-0.008520,0.202861
89.505,GYRO,0.144835,-0.157614,-0.024494,0.215452
89.506,GYRO,0.139510,-0.164004,-0.035144,0.218164
89.508,GYRO,0.137380,-0.171459,-0.046858,0.224649
89.508,ACCL,-10.007194,-3.450839,3.652278,11.197829
89.509,GYRO,0.132055,-0.183174,-0.062833,0.234391
89.510,GYRO,0.128860,-0.186368,-0.072417,0.237871
89.511,GYRO,0.122471,-0.199148,-0.088392,0.249944
89.513,GYRO,0.109691,-0.201278,-0.093717,0.247644
89.513,ACCL,-9.973621,-3.249400,3.640288,11.103307
89.514,GYRO,0.089457,-0.210863,-0.104366,0.251710
89.515,GYRO,0.076677,-0.218317,-0.117146,0.259355
89.516,GYRO,0.067093,-0.231097,-0.126731,0.271970
89.518,GYRO,0.052183,-0.236422,-0.133120,0.276296
89.518,ACCL,-9.858513,-2.908873,3.505995,10.860195
89.519,GYRO,0.036209,-0.237487,-0.138445,0.277269
89.520,GYRO,0.023429,-0.248136,-0.142705,0.287202
89.521,GYRO,0.007455,-0.252396,-0.153355,0.295427
89.523,GYRO,-0.005325,-0.256656,-0.160809,0.302920
89.523,ACCL,-9.760192,-2.510791,3.369305,10.626271
89.524,GYRO,-0.018104,-0.257721,-0.159744,0.303753
89.525,GYRO,-0.027689,-0.263046,-0.159744,0.308995
89.526,GYRO,-0.038339,-0.270501,-0.167199,0.320306
89.527,GYRO,-0.051118,-0.279020,-0.174654,0.333121
89.528,ACCL,-9.683453,-2.023981,3.172662,10.389011
89.529,GYRO,-0.061768,-0.280085,-0.174654,0.335808
89.530,GYRO,-0.075612,-0.284345,-0.177849,0.343802
89.531,GYRO,-0.091587,-0.293930,-0.177849,0.355546
89.532,GYRO,-0.102236,-0.297125,-0.176784,0.360538
89.533,ACCL,-9.544365,-1.460432,2.944844,10.094546
89.534,GYRO,-0.110756,-0.299255,-0.172524,0.362746
89.535,GYRO,-0.116081,-0.301384,-0.167199,0.363680
89.536,GYRO,-0.124601,-0.306709,-0.162939,0.368978
89.537,GYRO,-0.130990,-0.305644,-0.153355,0.366189
89.538,ACCL,-9.378897,-0.904077,2.570743,9.766769
89.539,GYRO,-0.135250,-0.304579,-0.142705,0.362527
89.540,GYRO,-0.127796,-0.304579,-0.135250,0.356921
89.541,GYRO,-0.123536,-0.297125,-0.122471,0.344301
89.542,GYRO,-0.113951,-0.290735,-0.109691,0.330974
89.543,ACCL,-9.208633,-0.546763,2.172662,9.477253
89.543,GYRO,-0.106496,-0.291800,-0.101171,0.326687
89.545,GYRO,-0.107561,-0.284345,-0.082002,0.314874
89.546,GYRO,-0.100106,-0.272630,-0.066028,0.297839
89.547,GYRO,-0.092652,-0.265176,-0.051118,0.285509
89.547,ACCL,-9.122302,-0.479616,1.877698,9.325887
89.548,GYRO,-0.088392,-0.260916,-0.043663,0.278921
89.550,GYRO,-0.080937,-0.249201,-0.036209,0.264506
89.551,GYRO,-0.071353,-0.240682,-0.028754,0.252677
89.552,GYRO,-0.066028,-0.235357,-0.015974,0.244965
89.552,ACCL,-9.083933,-0.635492,1.800959,9.282518
89.553,GYRO,-0.053248,-0.223642,-0.009585,0.230094
89.555,GYRO,-0.042599,-0.217252,0.001065,0.221392
89.556,GYRO,-0.030884,-0.214058,0.013845,0.216717
89.557,GYRO,-0.021299,-0.202343,0.022364,0.204686
89.557,ACCL,-9.050360,-0.877698,1.887290,9.286616
89.558,GYRO,-0.009585,-0.190628,0.027689,0.192867
89.560,GYRO,0.002130,-0.186368,0.036209,0.189865
89.561,GYRO,0.015974,-0.179979,0.039404,0.184933
89.562,GYRO,0.028754,-0.174654,0.050053,0.183946
89.562,ACCL,-9.067146,-1.232614,1.988010,9.364009
89.563,GYRO,0.034079,-0.165069,0.056443,0.177750
89.564,GYRO,0.046858,-0.156550,0.063898,0.175460
89.566,GYRO,0.055378,-0.151225,0.066028,0.174055
89.567,GYRO,0.053248,-0.148030,0.067093,0.171025
89.567,ACCL,-9.076739,-1.733813,2.165468,9.491182
89.568,GYRO,0.058573,-0.142705,0.067093,0.168217
89.569,GYRO,0.059638,-0.140575,0.070288,0.168102
89.571,GYRO,0.064963,-0.140575,0.067093,0.168769
89.572,GYRO,0.068158,-0.135250,0.060703,0.163165
89.572,ACCL,-9.167866,-2.318945,2.489209,9.778723
89.573,GYRO,0.071353,-0.129925,0.060703,0.160177
89.574,GYRO,0.074547,-0.129925,0.051118,0.158275
89.576,GYRO,0.079872,-0.136315,0.043663,0.163914
89.577,GYRO,0.085197,-0.133120,0.036209,0.162144
89.577,ACCL,-9.232614,-2.832134,2.949640,10.097649
89.578,GYRO,0.089457,-0.133120,0.027689,0.162758
89.579,GYRO,0.089457,-0.136315,0.015974,0.163828
89.580,GYRO,0.088392,-0.138445,0.003195,0.164288
89.582,GYRO,0.090522,-0.144835,-0.007455,0.170959
89.582,ACCL,-9.244604,-3.105516,3.352518,10.312435
89.583,GYRO,0.089457,-0.154420,-0.019169,0.179487
89.584,GYRO,0.093717,-0.158679,-0.028754,0.186518
89.585,GYRO,0.091587,-0.167199,-0.041534,0.195112
89.587,GYRO,0.088392,-0.178914,-0.054313,0.206817
89.587,ACCL,-9.266187,-3.191847,3.697842,10.474929
89.588,GYRO,0.090522,-0.186368,-0.063898,0.216819
89.589,GYRO,0.095847,-0.195953,-0.076677,0.231222
89.590,GYRO,0.099042,-0.205538,-0.085197,0.243544
89.592,GYRO,0.101171,-0.215122,-0.095847,0.256320
89.592,ACCL,-9.280576,-3.146283,3.889688,10.543142
89.593,GYRO,0.107561,-0.227902,-0.106496,0.273588
89.594,GYRO,0.113951,-0.238552,-0.121406,0.290914
89.595,GYRO,0.124601,-0.250266,-0.127796,0.307393
89.596,GYRO,0.133120,-0.260916,-0.140575,0.324899
89.597,ACCL,-9.304556,-2.964029,4.023981,10.561849
89.598,GYRO,0.141640,-0.269436,-0.155485,0.341808
89.599,GYRO,0.156550,-0.282215,-0.161874,0.361049
89.600,GYRO,0.169329,-0.296060,-0.177849,0.384648
89.601,GYRO,0.188498,-0.307774,-0.186368,0.406189
89.602,ACCL,-9.287770,-2.546763,3.944844,10.407231
89.603,GYRO,0.205538,-0.319489,-0.192758,0.425998
89.604,GYRO,0.217252,-0.331203,-0.197018,0.442392
89.605,GYRO,0.232162,-0.341853,-0.204473,0.461055
89.606,GYRO,0.244941,-0.354633,-0.212993,0.480756
89.607,ACCL,-9.218225,-1.940048,3.642686,10.099932
89.608,GYRO,0.258786,-0.364217,-0.216187,0.496348
89.609,GYRO,0.271565,-0.371672,-0.214058,0.507650
89.610,GYRO,0.285410,-0.384452,-0.215122,0.524919
89.611,GYRO,0.297125,-0.391906,-0.211928,0.535525
89.612,ACCL,-9.143885,-1.268585,3.129496,9.747496
89.613,GYRO,0.304579,-0.398296,-0.212993,0.544770
89.614,GYRO,0.313099,-0.403621,-0.210863,0.552634
89.615,GYRO,0.320554,-0.406816,-0.205538,0.557225
89.616,GYRO,0.321619,-0.413206,-0.201278,0.560973
89.617,ACCL,-9.105516,-0.647482,2.496403,9.463703
89.617,GYRO,0.330138,-0.417465,-0.195953,0.567156
89.619,GYRO,0.337593,-0.417465,-0.185304,0.567965
89.620,GYRO,0.335463,-0.416400,-0.177849,0.563520
89.621,GYRO,0.341853,-0.419595,-0.167199,0.566462
89.621,ACCL,-9.062350,-0.270983,1.848921,9.253007
89.622,GYRO,0.347178,-0.416400,-0.156550,0.564296
89.624,GYRO,0.358892,-0.413206,-0.149095,0.567249
89.625,GYRO,0.359957,-0.411076,-0.139510,0.563929
89.626,GYRO,0.362087,-0.413206,-0.139510,0.566841
89.626,ACCL,-9.182254,-0.302158,1.484412,9.306373
89.627,GYRO,0.370607,-0.413206,-0.145900,0.573912
89.629,GYRO,0.370607,-0.416400,-0.148030,0.576760
89.630,GYRO,0.370607,-0.415335,-0.145900,0.575448
89.631,GYRO,0.365282,-0.408946,-0.136315,0.565022
89.631,ACCL,-9.182254,-0.043165,0.983213,9.234845
89.632,GYRO,0.363152,-0.401491,-0.118211,0.554119
89.633,GYRO,0.357827,-0.397231,-0.105431,0.544930
89.635,GYRO,0.350373,-0.391906,-0.093717,0.533980
89.636,GYRO,0.342918,-0.385517,-0.089457,0.523659
89.636,ACCL,-9.189448,0.196643,0.489209,9.204562
89.637,GYRO,0.333333,-0.378062,-0.090522,0.512090
89.638,GYRO,0.318424,-0.368477,-0.078807,0.493335
89.640,GYRO,0.304579,-0.362087,-0.067093,0.477888
89.641,GYRO,0.289670,-0.352503,-0.061768,0.460415
89.641,ACCL,-9.165468,0.225420,0.062350,9.168451
89.642,GYRO,0.269436,-0.341853,-0.050053,0.438137
89.643,GYRO,0.252396,-0.330138,-0.037274,0.417234
89.645,GYRO,0.237487,-0.316294,-0.031949,0.396815
89.646,GYRO,0.219382,-0.307774,-0.024494,0.378753
89.646,ACCL,-9.184652,0.055156,-0.175060,9.186486
89.647,GYRO,0.199148,-0.297125,-0.018104,0.358149
89.648,GYRO,0.178914,-0.287540,-0.011715,0.338861
89.650,GYRO,0.165069,-0.276890,-0.008520,0.322473
89.651,GYRO,0.145900,-0.264111,-0.006390,0.301798
89.651,ACCL,-9.196643,-0.208633,-0.151079,9.200249
89.652,GYRO,0.130990,-0.257721,-0.004260,0.289131
89.653,GYRO,0.119276,-0.249201,-0.005325,0.276327
89.654,GYRO,0.105431,-0.240682,-0.004260,0.262796
89.656,GYRO,0.088392,-0.236422,-0.002130,0.252414
89.656,ACCL,-9.225420,-0.422062,0.057554,9.235249
89.657,GYRO,0.072417,-0.231097,-0.002130,0.242187
89.658,GYRO,0.055378,-0.221512,-0.003195,0.228352
89.659,GYRO,0.042599,-0.212993,-0.002130,0.217221
89.661,GYRO,0.026624,-0.211928,-0.002130,0.213604
89.661,ACCL,-9.227818,-0.508393,0.292566,9.246441
89.662,GYRO,0.012780,-0.208733,-0.005325,0.209191
89.663,GYRO,-0.001065,-0.206603,-0.007455,0.206740
89.664,GYRO,-0.011715,-0.201278,-0.002130,0.201630
89.666,GYRO,-0.027689,-0.204473,-0.004260,0.206383
89.666,ACCL,-9.213429,-0.594724,0.589928,9.251432
89.667,GYRO,-0.041534,-0.201278,-0.007455,0.205654
89.668,GYRO,-0.048988,-0.200213,-0.008520,0.206295
89.669,GYRO,-0.055378,-0.199148,-0.008520,0.206880
89.670,GYRO,-0.052183,-0.198083,-0.009585,0.205065
89.671,ACCL,-9.206235,-0.719424,0.875300,9.275693
89.672,GYRO,-0.060703,-0.203408,-0.017039,0.212955
89.673,GYRO,-0.064963,-0.203408,-0.018104,0.214296
89.674,GYRO,-0.059638,-0.202343,-0.021299,0.212021
89.675,GYRO,-0.058573,-0.204473,-0.029819,0.214777
89.676,ACCL,-9.153477,-0.800959,1.148681,9.259976
89.677,GYRO,-0.046858,-0.206603,-0.029819,0.213938
89.678,GYRO,-0.027689,-0.211928,-0.036209,0.216774
89.679,GYRO,-0.017039,-0.214058,-0.038339,0.218130
89.680,GYRO,0.006390,-0.215122,-0.039404,0.218795
89.681,ACCL,-9.016787,-0.750600,1.417266,9.158301
89.682,GYRO,0.029819,-0.215122,-0.044728,0.221737
89.683,GYRO,0.053248,-0.221512,-0.047923,0.232808
89.684,GYRO,0.083067,-0.225772,-0.047923,0.245295
89.685,GYRO,0.109691,-0.230032,-0.053248,0.260350
89.686,ACCL,-8.834532,-0.625899,1.666667,9.012130
89.686,GYRO,0.140575,-0.238552,-0.056443,0.282585
89.688,GYRO,0.171459,-0.244941,-0.055378,0.304074
89.689,GYRO,0.202343,-0.248136,-0.055378,0.324932
89.690,GYRO,0.234292,-0.256656,-0.058573,0.352414
89.691,ACCL,-8.748201,-0.465228,1.736211,8.930951
89.691,GYRO,0.264111,-0.260916,-0.060703,0.376187
89.693,GYRO,0.293930,-0.267306,-0.054313,0.400995
89.694,GYRO,0.325879,-0.270501,-0.051118,0.426592
89.695,GYRO,0.353568,-0.281150,-0.052183,0.454729
89.695,ACCL,-8.717026,-0.297362,1.582734,8.864537
89.696,GYRO,0.384452,-0.285410,-0.050053,0.481422
89.698,GYRO,0.412141,-0.285410,-0.050053,0.503810
89.699,GYRO,0.433440,-0.287540,-0.048988,0.522445
89.700,GYRO,0.457934,-0.290735,-0.046858,0.544450
89.700,ACCL,-8.700240,-0.105516,1.263789,8.792182
89.701,GYRO,0.470714,-0.300319,-0.046858,0.560320
89.703,GYRO,0.486688,-0.297125,-0.045793,0.572054
89.704,GYRO,0.502662,-0.301384,-0.040469,0.587486
89.705,GYRO,0.514377,-0.302449,-0.034079,0.597679
89.705,ACCL,-8.724221,0.059952,0.992806,8.780734
89.706,GYRO,0.529286,-0.302449,-0.037274,0.610745
89.707,GYRO,0.545261,-0.302449,-0.035144,0.624516
89.709,GYRO,0.547391,-0.303514,-0.029819,0.626615
89.710,GYRO,0.556976,-0.305644,-0.023429,0.635759
89.710,ACCL,-8.606715,0.151079,0.776978,8.643035
89.711,GYRO,0.570820,-0.308839,-0.022364,0.649398
89.712,GYRO,0.575080,-0.306709,-0.023429,0.652178
89.714,GYRO,0.586794,-0.308839,-0.019169,0.663383
89.715,GYRO,0.599574,-0.308839,-0.015974,0.674630
89.715,ACCL,-8.458034,0.095923,0.580336,8.478462
89.716,GYRO,0.609159,-0.307774,-0.014909,0.682658
89.717,GYRO,0.618743,-0.304579,-0.010650,0.689728
89.719,GYRO,0.617678,-0.301384,-0.007455,0.687324
89.720,GYRO,0.626198,-0.304579,-0.006390,0.696372
89.720,ACCL,-8.294964,0.117506,0.309353,8.301562
89.721,GYRO,0.634718,-0.305644,-0.006390,0.704504
89.722,GYRO,0.635783,-0.298190,-0.001065,0.702238
89.723,GYRO,0.646432,-0.292865,0.007455,0.709718
89.725,GYRO,0.653887,-0.302449,0.007455,0.720486
89.725,ACCL,-8.258993,0.105516,0.251799,8.263504
89.726,GYRO,0.667732,-0.301384,0.006390,0.732625
89.727,GYRO,0.680511,-0.299255,0.004260,0.743416
89.728,GYRO,0.691161,-0.299255,0.004260,0.753176
89.730,GYRO,0.707135,-0.297125,0.010650,0.767096
89.730,ACCL,-8.326139,0.014388,0.151079,8.327522
89.731,GYRO,0.719915,-0.293930,0.010650,0.777680
89.732,GYRO,0.728435,-0.294995,0.007455,0.785935
89.733,GYRO,0.738019,-0.292865,0.012780,0.794107
89.735,GYRO,0.748669,-0.285410,0.014909,0.801365
89.735,ACCL,-8.352518,-0.023981,-0.127098,8.353519
89.736,GYRO,0.755059,-0.283280,0.017039,0.806630
89.737,GYRO,0.759318,-0.274760,0.022364,0.807811
89.738,GYRO,0.762513,-0.268371,0.022364,0.808671
89.740,GYRO,0.762513,-0.267306,0.020234,0.808263
89.740,ACCL,-8.333333,-0.052758,-0.335731,8.340260
89.741,GYRO,0.758253,-0.261981,0.023429,0.802578
89.742,GYRO,0.755059,-0.253461,0.021299,0.796749
89.743,GYRO,0.752929,-0.249201,0.018104,0.793304
89.744,GYRO,0.743344,-0.246006,0.020234,0.783255
89.745,ACCL,-8.244604,-0.064748,-0.465228,8.257974
89.746,GYRO,0.736954,-0.241747,0.022364,0.775914
89.747,GYRO,0.730564,-0.238552,0.019169,0.768764
89.748,GYRO,0.722045,-0.232162,0.023429,0.758813
89.749,GYRO,0.713525,-0.222577,0.022364,0.747769
89.750,ACCL,-8.117506,-0.057554,-0.484412,8.132150
89.751,GYRO,0.708200,-0.221512,0.019169,0.742282
89.752,GYRO,0.698616,-0.218317,0.018104,0.732157
89.753,GYRO,0.690096,-0.211928,0.023429,0.722284
89.754,GYRO,0.687966,-0.205538,0.023429,0.718395
89.755,ACCL,-8.016787,-0.021583,-0.472422,8.030723
89.756,GYRO,0.678381,-0.201278,0.021299,0.707932
89.757,GYRO,0.673056,-0.197018,0.022364,0.701656
89.758,GYRO,0.671991,-0.192758,0.026624,0.699598
89.759,GYRO,0.669862,-0.184239,0.029819,0.695376
89.760,ACCL,-7.980815,-0.009592,-0.424460,7.992101
89.760,GYRO,0.664537,-0.183174,0.028754,0.689919
89.762,GYRO,0.660277,-0.182109,0.028754,0.685533
89.763,GYRO,0.660277,-0.178914,0.030884,0.684784
89.764,GYRO,0.656017,-0.173589,0.030884,0.679298
89.764,ACCL,-7.990408,-0.023981,-0.304556,7.996246
89.765,GYRO,0.652822,-0.165069,0.029819,0.674028
89.767,GYRO,0.646432,-0.161874,0.029819,0.667059
89.768,GYRO,0.634718,-0.160809,0.031949,0.655551
89.769,GYRO,0.626198,-0.158679,0.034079,0.646888
89.769,ACCL,-8.000000,0.038369,-0.182254,8.002168
89.770,GYRO,0.615548,-0.156550,0.034079,0.636057
89.772,GYRO,0.609159,-0.157614,0.033014,0.630085
89.773,GYRO,0.600639,-0.156550,0.035144,0.621699
89.774,GYRO,0.591054,-0.159744,0.038339,0.613460
